row_id,SID,NAME,ISO_TIME,LAT,LON,bin,area_averaged_TCP
675958,2017228N14314,HARVEY,2017-08-16 09:00:00,13.713,-46.5999,60,3.840283914138218
675958,2017228N14314,HARVEY,2017-08-16 09:00:00,13.713,-46.5999,70,3.8721716512273665
675958,2017228N14314,HARVEY,2017-08-16 09:00:00,13.713,-46.5999,80,3.7102046694168305
675958,2017228N14314,HARVEY,2017-08-16 09:00:00,13.713,-46.5999,90,3.911277003552529
675958,2017228N14314,HARVEY,2017-08-16 09:00:00,13.713,-46.5999,100,3.856394811251178
675958,2017228N14314,HARVEY,2017-08-16 09:00:00,13.713,-46.5999,110,3.8574521638153776
675958,2017228N14314,HARVEY,2017-08-16 09:00:00,13.713,-46.5999,120,3.872509005013203
675958,2017228N14314,HARVEY,2017-08-16 09:00:00,13.713,-46.5999,130,4.115191247704038
675958,2017228N14314,HARVEY,2017-08-16 09:00:00,13.713,-46.5999,140,4.215603579301837
675958,2017228N14314,HARVEY,2017-08-16 09:00:00,13.713,-46.5999,150,4.11794525496324
675958,2017228N14314,HARVEY,2017-08-16 09:00:00,13.713,-46.5999,160,4.7457790164528735
675958,2017228N14314,HARVEY,2017-08-16 09:00:00,13.713,-46.5999,170,4.584304186372766
675958,2017228N14314,HARVEY,2017-08-16 09:00:00,13.713,-46.5999,180,4.735692067131754
675958,2017228N14314,HARVEY,2017-08-16 09:00:00,13.713,-46.5999,190,5.292689685509604
675958,2017228N14314,HARVEY,2017-08-16 09:00:00,13.713,-46.5999,200,5.7212792605524605
675958,2017228N14314,HARVEY,2017-08-16 09:00:00,13.713,-46.5999,210,5.261760080025164
675958,2017228N14314,HARVEY,2017-08-16 09:00:00,13.713,-46.5999,220,5.765146145204478
675958,2017228N14314,HARVEY,2017-08-16 09:00:00,13.713,-46.5999,230,5.713364715862481
675958,2017228N14314,HARVEY,2017-08-16 09:00:00,13.713,-46.5999,240,5.179364562399086
675958,2017228N14314,HARVEY,2017-08-16 09:00:00,13.713,-46.5999,250,4.703067918067705
675958,2017228N14314,HARVEY,2017-08-16 09:00:00,13.713,-46.5999,260,4.506912453541128
675958,2017228N14314,HARVEY,2017-08-16 09:00:00,13.713,-46.5999,270,4.061058024013673
675958,2017228N14314,HARVEY,2017-08-16 09:00:00,13.713,-46.5999,280,3.548256251711739
675958,2017228N14314,HARVEY,2017-08-16 09:00:00,13.713,-46.5999,290,3.243797139905994
675958,2017228N14314,HARVEY,2017-08-16 09:00:00,13.713,-46.5999,300,2.6475307878454863
675958,2017228N14314,HARVEY,2017-08-16 09:00:00,13.713,-46.5999,310,2.4726295626625534
675958,2017228N14314,HARVEY,2017-08-16 09:00:00,13.713,-46.5999,320,2.2686678401803273
675958,2017228N14314,HARVEY,2017-08-16 09:00:00,13.713,-46.5999,330,1.9014261127614618
675958,2017228N14314,HARVEY,2017-08-16 09:00:00,13.713,-46.5999,340,1.7050545769288916
675958,2017228N14314,HARVEY,2017-08-16 09:00:00,13.713,-46.5999,350,1.5527202080500941
675958,2017228N14314,HARVEY,2017-08-16 09:00:00,13.713,-46.5999,360,1.464655127913116
